ProductName,DiscountPrice,Image_Url,Category
"Floor Cleaner With Geranium & Lavender - Eco-Friendly, Refreshing Fragrance",1949.35,https://www.bigbasket.com/media/uploads/p/l/40245298_2-purecult-floor-cleaner-with-geranium-lavender-eco-friendly-refreshing-fragrance.jpg,Cleaning & Household
"Floor Cleaner With Geranium & Lavender - Eco-Friendly, Refreshing Fragrance",324.35,https://www.bigbasket.com/media/uploads/p/l/40245299_2-purecult-floor-cleaner-with-geranium-lavender-eco-friendly-refreshing-fragrance.jpg,Cleaning & Household
"Dishwashing Liquid - Sweet Orange & Lemon Citrus, Eco-Friendly",324.35,https://www.bigbasket.com/media/uploads/p/l/40245302_2-purecult-dishwashing-liquid-sweet-orange-lemon-citrus-eco-friendly.jpg,Cleaning & Household
Face Stylist Compact 13,253.50,https://www.bigbasket.com/media/uploads/p/l/40138774_1-glamgals-face-stylist-compact-13.jpg,Beauty & Hygiene
HD Diamond Cream,504.00,https://www.bigbasket.com/media/uploads/p/l/40138780_1-glamgals-hd-diamond-cream.jpg,Beauty & Hygiene
Matte Finish Kissproof Lipstick,276.25,https://www.bigbasket.com/media/uploads/p/l/40139005_1-glamgals-matte-finish-kissproof-lipstick.jpg,Beauty & Hygiene
Professional Be Matte - Lipstick,233.75,https://www.bigbasket.com/media/uploads/p/l/40139023_2-glamgals-professional-be-matte-lipstick.jpg,Beauty & Hygiene
10 Colours Concealer Palette,772.50,https://www.bigbasket.com/media/uploads/p/l/40139032_1-glamgals-10-colours-concealer-palette.jpg,Beauty & Hygiene
Conditioner - Skin Logix Redefine Advance Night Repair Serum,134.50,https://www.bigbasket.com/media/uploads/p/l/30011537_2-richfeel-conditioner-skin-logix-redefine-advance-night-repair-serum.jpg,Beauty & Hygiene
"Lightening Pigmentation Gel - For Normal to Oily Skin, Free from Parabens",371.25,https://www.bigbasket.com/media/uploads/p/l/30011634_3-aroma-treasures-lightening-pigmentation-gel.jpg,Beauty & Hygiene
Choco Butter Lip Balm,175.00,https://www.bigbasket.com/media/uploads/p/l/40032255_2-fuschia-choco-butter-lip-balm.jpg,Beauty & Hygiene
Blush Face Mask - Rose & Calamine,341.25,https://www.bigbasket.com/media/uploads/p/l/40140027_1-fuschia-blush-face-mask-rose-calamine.jpg,Beauty & Hygiene
"Hydrating Facial Toner - Lavender Love, Natural Handmade",292.50,https://www.bigbasket.com/media/uploads/p/l/40140051_1-fuschia-lavender-love-hydrating-facial-toner.jpg,Beauty & Hygiene
AlmondNourish SPF 20 Daily Nourishing Body Lotion - Normal to Combination Skin,213.75,https://www.bigbasket.com/media/uploads/p/l/40007454_3-lotus-herbals-almondnourish-daily-nourishing-body-lotion-spf-20.jpg,Beauty & Hygiene
Glam On Volume Perfect Mascara Black,299.40,https://www.bigbasket.com/media/uploads/p/l/40046813_3-faces-glam-on-volume-perfect-mascara-black.jpg,Beauty & Hygiene
Gel Effect Nail Lacquer,227.50,https://www.bigbasket.com/media/uploads/p/l/40167465_1-chambor-gel-effect-nail-lacquer.jpg,Beauty & Hygiene
Spicy Paprika Croutons Bites,69.00,https://www.bigbasket.com/media/uploads/p/l/40212148_1-fresho-signature-spicy-paprika-croutons.jpg,"Bakery, Cakes & Dairy"
Garlic & Herb Croutons Bites,69.00,https://www.bigbasket.com/media/uploads/p/l/40212149_1-fresho-signature-garlic-herb-croutons.jpg,"Bakery, Cakes & Dairy"
Organic Triphala Powder,99.00,https://www.bigbasket.com/media/uploads/p/l/40221134_5-indisecrets-organic-triphala-powder.jpg,Beauty & Hygiene
Organic Wheatgrass Powder,99.00,https://www.bigbasket.com/media/uploads/p/l/40221136_5-indisecrets-organic-wheatgrass-powder.jpg,Beauty & Hygiene
Organic Barley Grass Powder,129.00,https://www.bigbasket.com/media/uploads/p/l/40221137_5-indisecrets-organic-barley-grass-powder.jpg,Beauty & Hygiene
Organic Ashwagandha Powder,129.00,https://www.bigbasket.com/media/uploads/p/l/40221145_2-indisecrets-organic-ashwagandha-powder.jpg,Beauty & Hygiene
Eggless Mithai Macarons,729.00,https://www.bigbasket.com/media/uploads/p/l/40230842_2-lindberg-eggless-mithai-macarons.jpg,Gourmet & World Food
Turkish Baklava,119.00,https://www.bigbasket.com/media/uploads/p/l/40230843_5-fresho-signature-turkish-baklava.jpg,Gourmet & World Food
Turkish Baklava,425.00,https://www.bigbasket.com/media/uploads/p/l/40230844_5-fresho-signature-turkish-baklava.jpg,Gourmet & World Food
"Cuticle Knife & Pusher - Durable, Large, Assorted Colour, DFP100111",229.00,https://www.bigbasket.com/media/uploads/p/l/40247359_1-titania-softtouch-cuticle-knife-and-pusher-135-cm-assorted-colours-set-of-1-pc.jpg,Beauty & Hygiene
Korean Ginseng Dietary Supplement Capsules - For Energy & Vitality,602.25,https://www.bigbasket.com/media/uploads/p/l/40227459_2-nature-life-nutrition-korean-ginseng-dietary-supplement-capsules-for-energy-vitality.jpg,Beauty & Hygiene
Milk Thistle Dietary Supplement Capsules - For Liver Health,697.50,https://www.bigbasket.com/media/uploads/p/l/40227460_2-nature-life-nutrition-milk-thistle-dietary-supplement-capsules-for-liver-health.jpg,Beauty & Hygiene
Chai/Coffee Mug Set - 100% Melamine - Glory - Black,649.00,https://www.bigbasket.com/media/uploads/p/l/40065968_6-iveo-chai100-melamine-glory-coffee-mug-set-black.jpg,"Kitchen, Garden & Pets"
"Fittify Hi-Protein Slim Meal Shake, Swiss Chocolate",1499.25,https://www.bigbasket.com/media/uploads/p/l/40158697_8-saffola-fittify-gourmet-fittify-hi-protein-slim-meal-shake-swiss-chocolate.jpg,Gourmet & World Food
"Hi Protein Slim Meal-Shake - Coffee & Caramel, 12 Servings",1499.25,https://www.bigbasket.com/media/uploads/p/l/40158700_7-saffola-fittify-gourmet-hi-protein-slim-meal-shake-coffee-caramel-12-servings.jpg,Gourmet & World Food
"Hi Protein Slim Meal-Shake - Alphonso Mango, 12 Servings",1199.25,https://www.bigbasket.com/media/uploads/p/l/40158701_5-saffola-fittify-gourmet-hi-protein-slim-meal-shake-alphonso-mango-12-servings.jpg,Gourmet & World Food
"Hi Protein Slim Meal-Shake - Pistachio & Almond, 12 Servings",1199.25,https://www.bigbasket.com/media/uploads/p/l/40158702_7-saffola-fittify-gourmet-hi-protein-slim-meal-shake-pistachio-almond-12-servings.jpg,Gourmet & World Food
Organic Coconut Oil,183.75,https://www.bigbasket.com/media/uploads/p/l/40156554_3-merakisan-organic-coconut-oil.jpg,"Foodgrains, Oil & Masala"
Orosa Matt Perfection Lipstick,567.00,https://www.bigbasket.com/media/uploads/p/l/40167403_1-chambor-orosa-matt-perfection-lipstick.jpg,Beauty & Hygiene
Turbo Patla Plastic Stool - Assorted Colour,349.00,https://www.bigbasket.com/media/uploads/p/l/40199994_4-polyset-turbo-patla-plastic-stool-assorted-colour.jpg,Cleaning & Household
Stainless Steel Lunch Box With Insulated Bag - HL-1251,749.00,https://www.bigbasket.com/media/uploads/p/l/40028293_4-steel-lock-stainless-steel-lunch-box-with-insulated-bag-hl-1251.jpg,"Kitchen, Garden & Pets"
Galaxy Storage Plastic Printed Container - Blue,329.00,https://www.bigbasket.com/media/uploads/p/l/40181812_9-polyset-galaxy-storage-plastic-printed-container-blue.jpg,"Kitchen, Garden & Pets"
"Instant Multigrain Rava Dosa Ready Mix - Millets & More, Kodo ,Little Millet & Jowar",81.75,https://www.bigbasket.com/media/uploads/p/l/40221711_1-manna-instant-multigrain-rava-dosa-ready-mix-millets-more-kodo-little-millet-jowar.jpg,Snacks & Branded Foods
Instant Multigrain Millet Dosa Ready Mix,81.75,https://www.bigbasket.com/media/uploads/p/l/40222020_1-manna-instant-multigrain-millet-dosa-ready-mix.jpg,Snacks & Branded Foods
"Clothes Storage Laundry Bag - Printed, Brown, BB-564BRWN",499.00,https://www.bigbasket.com/media/uploads/p/l/40151545_1-dp-clothes-storage-laundry-bag-printed-brown-bb-564brwn.jpg,Cleaning & Household
"Infuser - Glass Water Bottle With Cover, BB-1250",399.00,https://www.bigbasket.com/media/uploads/p/l/40151548_1-dp-infuser-glass-water-bottle-with-cover-bb-1250.jpg,"Kitchen, Garden & Pets"
Kitchen Pourer With Lid - 100% Melamine - Stylo - Red,279.00,https://www.bigbasket.com/media/uploads/p/l/40213521_1-iveo-100-melamine-stylo-kitchen-pourer-with-lid-red.jpg,"Kitchen, Garden & Pets"
"Cocktail Party Collection Nail Enamel - Long-lasting Colour, Perfect Finish",181.77,https://www.bigbasket.com/media/uploads/p/l/40256351_1-color-fx-cocktail-party-collection-nail-enamel-long-lasting-colour-perfect-finish.jpg,Beauty & Hygiene
Nylon Collar Club - C 40/70,847.50,https://www.bigbasket.com/media/uploads/p/l/40011107_2-ferplast-nylon-collar-club-c-4070.jpg,"Kitchen, Garden & Pets"
"Cake Baking Tool, Stainless Steel, Set of 3 - Flower Shaped, BB 1014 4",122.59,https://www.bigbasket.com/media/uploads/p/l/40160899_1-dp-cake-baking-tool-stainless-steel-set-of-3-flower-shaped-bb-1014-4.jpg,"Kitchen, Garden & Pets"
"Snack Namkeen Roasted - Seeds Trail Mix, Masala",149.00,https://www.bigbasket.com/media/uploads/p/l/40162614_8-gooddiet-snack-namkeen-roasted-seeds-trail-mix-masala.jpg,Gourmet & World Food
Roasted Flaxseed - Black Salt,99.00,https://www.bigbasket.com/media/uploads/p/l/40162617_8-gooddiet-roasted-flaxseed-black-salt.jpg,Gourmet & World Food
Roasted Chana Whole - Lime,99.00,https://www.bigbasket.com/media/uploads/p/l/40162619_6-gooddiet-roasted-chana-whole-lime.jpg,Gourmet & World Food
Roasted Chana Red Dal - Split Masala,89.00,https://www.bigbasket.com/media/uploads/p/l/40162620_10-gooddiet-namkeen-snack-chana-dal-split-red.jpg,Gourmet & World Food
Roasted Classic Continental Mixture - Cheese,79.00,https://www.bigbasket.com/media/uploads/p/l/40162621_9-gooddiet-namkeen-snack-continental-mixture-a-cheese.jpg,Gourmet & World Food
Roasted Diet Snack - Chilli Lime,79.00,https://www.bigbasket.com/media/uploads/p/l/40162622_10-gooddiet-diet-snack-chilli-lime.jpg,Gourmet & World Food
Roasted Sweet N Sour Mixture - Mint,79.00,https://www.bigbasket.com/media/uploads/p/l/40162623_9-gooddiet-sweet-n-sour-mixture-mint.jpg,Gourmet & World Food
"Fruit Fills - Apple Flavour, Made With Healthy, Nutritious Ingredients, Soft",295.00,https://www.bigbasket.com/media/uploads/p/l/40229625_1-timios-fruit-fills-apple-flavour-made-with-healthy-nutritious-ingredients-soft.jpg,Snacks & Branded Foods
"Potato Chips - Simple Snack, Original Flavour",201.75,https://www.bigbasket.com/media/uploads/p/l/40034809_5-pringles-potato-chips-simple-snack-original-flavour.jpg,Gourmet & World Food
Potato Crisps - Sour Cream and Onion,201.75,https://www.bigbasket.com/media/uploads/p/l/40034810_4-pringles-potato-crisps-sour-cream-and-onion.jpg,Gourmet & World Food
Classic White Chocolate Crispies,159.00,https://www.bigbasket.com/media/uploads/p/l/40102512_6-lindberg-classic-white-chocolate-crispies.jpg,Gourmet & World Food
Classic Milk Chocolate Crispies,159.00,https://www.bigbasket.com/media/uploads/p/l/40102514_5-lindberg-classic-milk-chocolate-crispies.jpg,Gourmet & World Food
Youth Eternity Day Cream,186.75,https://www.bigbasket.com/media/uploads/p/l/40111636_7-himalaya-youth-eternity-day-cream.jpg,Beauty & Hygiene
Youth Eternity Day Cream,409.00,https://www.bigbasket.com/media/uploads/p/l/40111637_9-himalaya-youth-eternity-day-cream.jpg,Beauty & Hygiene
"Diamond Sparkling Shine Crème Bleach - For All Skin Types, No Added Ammonia",54.60,https://www.bigbasket.com/media/uploads/p/l/40111826_4-fem-fairness-naturals-diamond-bleach.jpg,Beauty & Hygiene
Ashwagandha Green Tea - Boosts Immunity,480.00,https://www.bigbasket.com/media/uploads/p/l/40222495_1-teamonk-ashwagandha-green-tea.jpg,Gourmet & World Food
"Anti Dandruff Shampoo - For Men, Caffeine, Pionin, Tea Tree Oil, Anti-dandruff, Controls Itching",487.50,https://www.bigbasket.com/media/uploads/p/l/40237577_1-men-deserve-anti-dandruff-shampoo-for-men-caffeine-pionin-tea-tree-oil-anti-dandruff-controls-itching.jpg,Beauty & Hygiene
Catch Her Eau De Toilette Natural Spray,2425.50,https://www.bigbasket.com/media/uploads/p/l/40260779_1-samourai-samourai-catch-her-eau-de-toilette-natural-spray-50ml.jpg,Beauty & Hygiene
Peri Peri Crackers - 100% Wholewheat,89.25,https://www.bigbasket.com/media/uploads/p/l/40192817_3-the-bakers-dozen-peri-peri-crackers-100-wholewheat.jpg,"Bakery, Cakes & Dairy"
Anti Dandruff Shampoo - Fights Dandruff & Strengthens,334.60,https://www.bigbasket.com/media/uploads/p/l/40232975_2-chik-anti-dandruff-shampoo-fights-dandruff-strengthens.jpg,Beauty & Hygiene
Knife Style - Universal (33cm),379.00,https://www.bigbasket.com/media/uploads/p/l/40021964_2-fackelmann-knife-style-universal-33cm.jpg,"Kitchen, Garden & Pets"
100% Pure Olive Oil,439.45,https://www.bigbasket.com/media/uploads/p/l/40043905_8-rafael-salgado-pure-olive-oil-for-indian-cooking.jpg,Gourmet & World Food
100% Pure Olive Oil,216.75,https://www.bigbasket.com/media/uploads/p/l/40043891_5-rafael-salgado-olive-oil-100-pure-for-indian-cooking.jpg,Gourmet & World Food
100% Pure Olive Oil,138.75,https://www.bigbasket.com/media/uploads/p/l/40043894_10-rafael-salgado-pure-olive-oil-for-indian-cooking.jpg,Gourmet & World Food
Extra Virgin Olive Oil,449.00,https://www.bigbasket.com/media/uploads/p/l/40043893_9-rafael-salgado-extra-virgin-olive-oil.jpg,Gourmet & World Food
Earl Grey Black Tea Bags,224.25,https://www.bigbasket.com/media/uploads/p/l/40207992_1-tgl-co-earl-grey-black-tea-bags.jpg,Gourmet & World Food
Chamomile Tea Bags,230.23,https://www.bigbasket.com/media/uploads/p/l/40207997_1-tgl-co-chamomile-tea-bags.jpg,Gourmet & World Food
"LED Batten - 20 Watt Coolday White, Nora T5 Star",229.00,https://www.bigbasket.com/media/uploads/p/l/40220771_1-pigeon-by-stovekraft-led-batten-20-watt-coolday-white-nora-t5-star.jpg,"Kitchen, Garden & Pets"
"Veg Omega Capsule - With Astaxanthin, Supports Brain & Eye Health",1199.00,https://www.bigbasket.com/media/uploads/p/l/40220243_1-pure-nutrition-veg-omega-capsule-with-astaxanthin-supports-brain-eye-health.jpg,Beauty & Hygiene
"Cookies - Orange Splash, Super Saver Pack",80.00,https://www.bigbasket.com/media/uploads/p/l/40237666_1-unibic-foods-cookies-orange-splash-super-saver-pack.jpg,Snacks & Branded Foods
"Eau De Parfum - Al Hisan, Attractive Fragrance",649.50,https://www.bigbasket.com/media/uploads/p/l/40245845_1-la-french-eau-de-parfum-al-hisan-attractive-fragrance.jpg,Beauty & Hygiene
"Reusable Facial Hair Removal Kit - Tweezer, Eyebrow Razor & Face Razor",449.25,https://www.bigbasket.com/media/uploads/p/l/40239823_1-sirona-reusable-facial-hair-removal-kit-tweezer-eyebrow-razor-face-razor.jpg,Beauty & Hygiene
"9 to 5 Primer + Gloss Nail Colour - Quick Drying, Glossy Finish, Long Lasting",120.60,https://www.bigbasket.com/media/uploads/p/l/40252208_1-lakme-9-to-5-primer-gloss-nail-colour-quick-drying-glossy-finish-long-lasting.jpg,Beauty & Hygiene
Women Eau de Toilette Natural Spray,1881.00,https://www.bigbasket.com/media/uploads/p/l/40260706_1-soliver-soliver-women-eau-de-toilette-natural-spray-50ml.jpg,Beauty & Hygiene
Women Eau de Toilette Natural Spray,1089.00,https://www.bigbasket.com/media/uploads/p/l/40260703_1-soliver-soliver-women-eau-de-toilette-natural-spray-30ml.jpg,Beauty & Hygiene
"Stainless Steel Beeding Plate - Premium, Durable, Rustproof, Mirror Finish, Size 14",699.00,https://www.bigbasket.com/media/uploads/p/l/40246310_2-coconut-stainless-steel-beeding-plate-premium-durable-rustproof-mirror-finish-size-14.jpg,"Kitchen, Garden & Pets"
"Solar Food Casserole For Roti/Chapati With Handle & Plastic Insulation - No. 3, Blue L7123-PL",229.00,https://www.bigbasket.com/media/uploads/p/l/40135640_2-princeware-solar-food-casserole-for-rotichapati-with-handle-plastic-insulation-no-3-blue-l7123-pl.jpg,"Kitchen, Garden & Pets"
"Ice Mould - Plastic, WhiteWhite BB 595 1",45.10,https://www.bigbasket.com/media/uploads/p/l/40135982_3-dp-ice-mould-plastic-whitewhite-bb-595-1.jpg,"Kitchen, Garden & Pets"
"Ice Mould - Plastic, Pink - PK BB 596 3",69.70,https://www.bigbasket.com/media/uploads/p/l/40135985_2-dp-ice-mould-plastic-pink-pk-bb-596-3.jpg,"Kitchen, Garden & Pets"
"Clothes-Storage-Laundry Bag, Fabric - Multicolour, Rose Print MC BB 551",299.00,https://www.bigbasket.com/media/uploads/p/l/40135992_5-dp-clothes-storage-laundry-bag-fabric-multicolour-rose-print-mc-bb-551.jpg,Cleaning & Household
"Aloe Tea Tree Multipurpose Gel - Heals, Dryness, Rashes, Reduces Acne, Vitamin E Rich, For Hair, Face & Body",199.50,https://www.bigbasket.com/media/uploads/p/l/40250436_1-spantra-aloe-tea-tree-multipurpose-gel-heals-dryness-rashes-reduces-acne-vitamin-e-rich-for-hair-face-body.jpg,Beauty & Hygiene
"Strawberry Body Yogurt - Enriched With Natural Oils, Hydrating, Anti Ageing Properties",249.50,https://www.bigbasket.com/media/uploads/p/l/40250438_1-spantra-strawberry-body-yogurt-enriched-with-natural-oils-hydrating-anti-ageing-properties.jpg,Beauty & Hygiene
"Shea Butter Body Yogurt - Hydrates Rough & Dry Skin, For A Healthy Glow",249.50,https://www.bigbasket.com/media/uploads/p/l/40250439_1-spantra-shea-butter-body-yogurt-hydrates-rough-dry-skin-for-a-healthy-glow.jpg,Beauty & Hygiene
"Moringa Body Yogurt - Reduces Wrinkles, Hydrating, Anti Ageing Properties",249.50,https://www.bigbasket.com/media/uploads/p/l/40250440_1-spantra-moringa-body-yogurt-reduces-wrinkles-hydrating-anti-ageing-properties.jpg,Beauty & Hygiene
"Cocoabutter Body Yogurt - Hydrating, Anti Ageing Properties, Healthy & Youthful Skin",249.50,https://www.bigbasket.com/media/uploads/p/l/40250442_1-spantra-cocoabutter-body-yogurt-hydrating-anti-ageing-properties-healthy-youthful-skin.jpg,Beauty & Hygiene
"Acne Control Foaming Face Wash - Built In Brush, Controls Excess Oil, Whiteheads & Blackheads",199.50,https://www.bigbasket.com/media/uploads/p/l/40250444_1-spantra-acne-control-foaming-face-wash-built-in-brush-controls-excess-oil-whiteheads-blackheads.jpg,Beauty & Hygiene
"Apple Cider Vinegar Foaming Face Wash - Built In Brush, Maintains pH Balance, Healthier Complexion",199.50,https://www.bigbasket.com/media/uploads/p/l/40250445_1-spantra-apple-cider-vinegar-foaming-face-wash-built-in-brush-maintains-ph-balance-healthier-complexion.jpg,Beauty & Hygiene
"Coconut Hydrating Foaming Face Wash - Clears Pores, Reduces Blemishes, For Clear Skin",199.50,https://www.bigbasket.com/media/uploads/p/l/40250448_1-spantra-coconut-hydrating-foaming-face-wash-clears-pores-reduces-blemishes-for-clear-skin.jpg,Beauty & Hygiene
"Green Tea Foaming Face Wash - Soothes Skin, Reduces Pores, Clears Blemishes, For Smooth Skin",199.50,https://www.bigbasket.com/media/uploads/p/l/40250449_1-spantra-green-tea-foaming-face-wash-soothes-skin-reduces-pores-clears-blemishes-for-smooth-skin.jpg,Beauty & Hygiene
"Rice Water Foaming Face Wash - Built In Brush,Reduces Redness, Controls Excess Oil, For Clear Skin",199.50,https://www.bigbasket.com/media/uploads/p/l/40250450_1-spantra-rice-water-foaming-face-wash-built-in-brushreduces-redness-controls-excess-oil-for-clear-skin.jpg,Beauty & Hygiene
"Rose Foaming Face Wash - Built In Brush , Hydrating, Removes Blemishes, For Clear Skin",199.50,https://www.bigbasket.com/media/uploads/p/l/40250451_1-spantra-rose-foaming-face-wash-built-in-brush-hydrating-removes-blemishes-for-clear-skin.jpg,Beauty & Hygiene
"Ubtan Foaming Face Wash - Built In Brush, Removes Tan, For Even Toned Skin",199.50,https://www.bigbasket.com/media/uploads/p/l/40250452_1-spantra-ubtan-foaming-face-wash-built-in-brush-removes-tan-for-even-toned-skin.jpg,Beauty & Hygiene
"Coconut Body Lotion - Moisturising, Prevents Dryness,Enriched With Natural Oils, 24 Hours Hydration",199.50,https://www.bigbasket.com/media/uploads/p/l/40250454_1-spantra-coconut-body-lotion-moisturising-prevents-drynessenriched-with-natural-oils-24-hours-hydration.jpg,Beauty & Hygiene
"Cocoa Butter & Shea Butter Body Lotion -  Hydrating, Prevents Dryness, Anti Ageing, For Glowing Skin",199.50,https://www.bigbasket.com/media/uploads/p/l/40250455_1-spantra-cocoa-butter-shea-butter-body-lotion-hydrating-prevents-dryness-anti-ageing-for-glowing-skin.jpg,Beauty & Hygiene
"Kokum Butter Body Lotion - Imparts Healthy Glow, Prevents Dryness, 24 Hours Hydration, Enriched With Natural Oils",199.50,https://www.bigbasket.com/media/uploads/p/l/40250456_1-spantra-kokum-butter-body-lotion-imparts-healthy-glow-prevents-dryness-24-hours-hydration-enriched-with-natural-oils.jpg,Beauty & Hygiene
"Coffee Body Lotion - Imparts Healthy Glow, Prevents Dryness, 24 Hours Hydration, Enriched With Natural Oils",199.50,https://www.bigbasket.com/media/uploads/p/l/40250457_1-spantra-coffee-body-lotion-imparts-healthy-glow-prevents-dryness-24-hours-hydration-enriched-with-natural-oils.jpg,Beauty & Hygiene
"Rose Body Lotion - Prevents Dryness, 24 Hours Hydration, Enriched With Natural Oils",199.50,https://www.bigbasket.com/media/uploads/p/l/40250458_1-spantra-rose-body-lotion-prevents-dryness-24-hours-hydration-enriched-with-natural-oils.jpg,Beauty & Hygiene
"Detoxifying Clay Mask With Activated Charcoal - Removes Toxins & Impurities, For Clear Skin",249.50,https://www.bigbasket.com/media/uploads/p/l/40250460_1-spantra-detoxifying-clay-mask-with-activated-charcoal-removes-toxins-impurities-for-clear-skin.jpg,Beauty & Hygiene
"Vitamin C Clay Mask - Reduces Signs Of Ageing, Wrinkles, Fine Lines, Restores Moisture",249.50,https://www.bigbasket.com/media/uploads/p/l/40250461_1-spantra-vitamin-c-clay-mask-reduces-signs-of-ageing-wrinkles-fine-lines-restores-moisture.jpg,Beauty & Hygiene
"Witch Hazel Clay Mask - Acne Control, Antioxidant Properties, For Oily Skin",249.50,https://www.bigbasket.com/media/uploads/p/l/40250462_1-spantra-witch-hazel-clay-mask-acne-control-antioxidant-properties-for-oily-skin.jpg,Beauty & Hygiene
"Red Clay Face Mask With Rose Extract - Soothes Inflammation & Redness, For Clear Skin",249.50,https://www.bigbasket.com/media/uploads/p/l/40250463_1-spantra-red-clay-face-mask-with-rose-extract-soothes-inflalation-redness-for-clear-skin.jpg,Beauty & Hygiene
"Green Tea Clay Mask - Calms & Soothes Skin, For Clear & Blemish Free Complexion",249.50,https://www.bigbasket.com/media/uploads/p/l/40250464_1-spantra-green-tea-clay-mask-calms-soothes-skin-for-clear-blemish-free-complexion.jpg,Beauty & Hygiene
"Eau De Toilette - Tender, Long-Lasting & Dense Fragrance, For Women",773.50,https://www.bigbasket.com/media/uploads/p/l/40251271_1-all-good-scents-eau-de-toilette-tender-long-lasting-dense-fragrance-for-women.jpg,Beauty & Hygiene
"Eau De Toilette - Chic, Long-Lasting & Dense Fragrance, Women",693.00,https://www.bigbasket.com/media/uploads/p/l/40251272_1-all-good-scents-eau-de-toilette-chic-long-lasting-dense-fragrance-women.jpg,Beauty & Hygiene
"Eau De Toilette - Free, Smooth & Woody Fragrance, Long-Lasting & Dense, For Men",643.50,https://www.bigbasket.com/media/uploads/p/l/40251273_1-all-good-scents-eau-de-toilette-free-smooth-woody-fragrance-long-lasting-dense-for-men.jpg,Beauty & Hygiene
"Eau De Toilette - Black, Woody, Musk Fragrance, Long Lasting & Dense, For Men",479.40,https://www.bigbasket.com/media/uploads/p/l/40251284_1-for-me-eau-de-toilette-black-woody-musk-fragrance-long-lasting-dense-for-men.jpg,Beauty & Hygiene
"Eau De Toilette - Red, Woody, Spicy Notes, Lasting Fragrance, For Men",479.40,https://www.bigbasket.com/media/uploads/p/l/40251285_1-for-me-eau-de-toilette-red-woody-spicy-notes-lasting-fragrance-for-men.jpg,Beauty & Hygiene
"Neem Facewash - Aloe Vera Extract, Vegan, Soap-Free Formula, For All Skin Types",209.30,https://www.bigbasket.com/media/uploads/p/l/40251935_1-saba-neem-facewash-aloe-vera-extract-vegan-soap-free-formula-for-all-skin-types.jpg,Beauty & Hygiene
"Daily Moisturising Face Wash - With Vitamin C, Almond Oil & Turmeric, For All Skin Types",209.30,https://www.bigbasket.com/media/uploads/p/l/40251937_1-saba-daily-moisturising-face-wash-with-vitamin-c-almond-oil-turmeric-for-all-skin-types.jpg,Beauty & Hygiene
H2O Glass Fridge Water Bottle with Plastic Cap - Blue,179.00,https://www.bigbasket.com/media/uploads/p/l/40249211_2-cello-h2o-glass-fridge-water-bottle-with-plastic-cap-high-quality-blue.jpg,"Kitchen, Garden & Pets"
Oscar Pet Water Bottle - Blue,199.00,https://www.bigbasket.com/media/uploads/p/l/40249095_1-milton-oscar-pet-water-bottle-leak-proof-blue.jpg,"Kitchen, Garden & Pets"
Oscar Pet Water Bottle - Grey,199.00,https://www.bigbasket.com/media/uploads/p/l/40249097_1-milton-oscar-pet-water-bottle-leak-proof-grey.jpg,"Kitchen, Garden & Pets"
Pacific 1000 Pet Water Bottles - Purple,199.00,https://www.bigbasket.com/media/uploads/p/l/40249102_1-milton-pacific-1000-pet-water-bottle-leak-proof-purple.jpg,"Kitchen, Garden & Pets"
"Forever Pet Bottle With Fliptop - SO3, Durable & Leakproof, Red",149.00,https://www.bigbasket.com/media/uploads/p/l/40250857_2-flair-forever-pet-bottle-with-fliptop-so3-durable-leakproof-red.jpg,"Kitchen, Garden & Pets"
"Classique-2 Plastic Container - Blue, Polycarbonate Material, Used For Storage",429.00,https://www.bigbasket.com/media/uploads/p/l/40249323_2-jaypee-plus-classique-2-containers-blue-polycarbonate-material-for-storage-purpose.jpg,"Kitchen, Garden & Pets"
"Crisper Storage Container With Green Lid - Multipurpose, Air Tight",299.00,https://www.bigbasket.com/media/uploads/p/l/40249337_2-jaypee-plus-crisper-storage-container-with-lid-green-for-multipurpose-usage-air-tight.jpg,"Kitchen, Garden & Pets"
"Silicone Chocolate Tea Time Set Mould Design - High-Quality Material, Durable",429.00,https://www.bigbasket.com/media/uploads/p/l/40234456_1-fackelmann-silicone-chocolate-tea-time-set-mould-design-high-quality-material-durable.jpg,"Kitchen, Garden & Pets"
Nirosta  Nirosta 18 P2  Large Kitchen Knife - Large Serration,129.00,https://www.bigbasket.com/media/uploads/p/l/40234468_1-fackelmann-nirosta-18-p2-kitchen-knife-high-quality-durable-large.jpg,"Kitchen, Garden & Pets"
Flaxseed Oil Softgel Capsule - 1000 Mg,800.00,https://www.bigbasket.com/media/uploads/p/l/40203446_1-alvizia-flaxseed-oil-softgel-capsule-1000-mg.jpg,Beauty & Hygiene
Extra Virgin Olive Oil,4196.50,https://www.bigbasket.com/media/uploads/p/l/40188327_2-sol-100-spanish-extra-virgin-olive-oil.jpg,Gourmet & World Food
Extra Virgin Olive Oil,521.50,https://www.bigbasket.com/media/uploads/p/l/40188328_2-sol-100-spanish-extra-virgin-olive-oil.jpg,Gourmet & World Food
Extra Light Olive Oil,777.00,https://www.bigbasket.com/media/uploads/p/l/40188334_2-sol-100-spanish-extra-light-olive-oil.jpg,Gourmet & World Food
Baby Soothing Oil,117.00,https://www.bigbasket.com/media/uploads/p/l/40203657_1-pigeon-baby-soothing-oil.jpg,Baby Care
